"","p_year","tech_field","tech_name","Continent","Region","Country","geo","geo_level","indicator","share_inv","rank_2000","Geo","Rank based on year 2000"
"6028",2007,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",0.871602098688643,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2007
Value: 0.87",41
"6029",2008,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",1.50137794104439,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2008
Value: 1.5",41
"6030",2009,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",0.552329244694751,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2009
Value: 0.55",41
"6031",2010,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",1.2018171492167,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2010
Value: 1.2",41
"6032",2011,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",1.11973018283303,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2011
Value: 1.12",41
"6033",2012,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",0.832327699260086,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2012
Value: 0.83",41
"6034",2013,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",0.872702062079249,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2013
Value: 0.87",41
"6035",2014,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",0.402841821635218,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2014
Value: 0.4",41
"6036",2015,"16","Pharmaceuticals",NA,"DE - Tübingen",NA,"DE - Tübingen","regio","RCA of pharma patents",1.26382811944012,41,"DE - Tübingen
Indicator: RCA of pharma patents
Year: 2015
Value: 1.26",41
"6037",1990,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.72024467262676,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1990
Value: 3.72",14
"6038",1991,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",4.35286360470464,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1991
Value: 4.35",14
"6039",1992,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.41196359354027,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1992
Value: 3.41",14
"6040",1993,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",2.2472396228768,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1993
Value: 2.25",14
"6041",1994,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.204270024407,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1994
Value: 3.2",14
"6042",1995,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.84775806524628,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1995
Value: 3.85",14
"6043",1996,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.59762870429437,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1996
Value: 3.6",14
"6044",1997,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",2.66962658050014,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1997
Value: 2.67",14
"6045",1998,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",2.99273413999674,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1998
Value: 2.99",14
"6046",1999,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.16261227073089,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 1999
Value: 3.16",14
"6047",2000,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.83219844276688,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2000
Value: 3.83",14
"6048",2001,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",4.2202673072898,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2001
Value: 4.22",14
"6049",2002,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.31467859883214,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2002
Value: 3.31",14
"6050",2003,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",4.79122570040771,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2003
Value: 4.79",14
"6051",2004,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.95120205254676,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2004
Value: 3.95",14
"6052",2005,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.31638274668738,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2005
Value: 3.32",14
"6053",2006,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.49628266579471,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2006
Value: 3.5",14
"6054",2007,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.61488911129691,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2007
Value: 3.61",14
"6055",2008,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.24839056125242,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2008
Value: 3.25",14
"6056",2009,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.43204909944709,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2009
Value: 3.43",14
"6057",2010,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.06522121525874,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2010
Value: 3.07",14
"6058",2011,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.52551184778298,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2011
Value: 3.53",14
"6059",2012,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",3.72932858611969,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2012
Value: 3.73",14
"6060",2013,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",2.82801942752313,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2013
Value: 2.83",14
"6061",2014,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",2.40896315579189,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2014
Value: 2.41",14
"6062",2015,"16","Pharmaceuticals",NA,"DK - Capital (DK)",NA,"DK - Capital (DK)","regio","RCA of pharma patents",2.04000100349253,14,"DK - Capital (DK)
Indicator: RCA of pharma patents
Year: 2015
Value: 2.04",14
"6063",1990,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",1.59747920818639,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1990
Value: 1.6",44
"6064",1991,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",1.32421041493079,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1991
Value: 1.32",44
"6065",1992,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.7945013893463,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1992
Value: 3.79",44
"6066",1993,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.34298144453213,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1993
Value: 3.34",44
"6067",1994,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.90544344138621,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1994
Value: 3.91",44
"6068",1995,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.19897585457456,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1995
Value: 3.2",44
"6069",1996,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.54358897898574,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1996
Value: 2.54",44
"6070",1997,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.36901802748442,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1997
Value: 2.37",44
"6071",1998,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.50895696136496,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1998
Value: 3.51",44
"6072",1999,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.51130061854678,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 1999
Value: 2.51",44
"6073",2000,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.78759484484886,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2000
Value: 2.79",44
"6074",2001,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.37960268704336,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2001
Value: 2.38",44
"6075",2002,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.21411338674189,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2002
Value: 2.21",44
"6076",2003,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.06321858667014,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2003
Value: 3.06",44
"6077",2004,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",4.34655469335505,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2004
Value: 4.35",44
"6078",2005,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.45290047571706,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2005
Value: 3.45",44
"6079",2006,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",3.82386137074783,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2006
Value: 3.82",44
"6080",2007,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",4.22658585777355,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2007
Value: 4.23",44
"6081",2008,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",5.09777370747171,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2008
Value: 5.1",44
"6082",2009,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",4.8371466595484,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2009
Value: 4.84",44
"6083",2010,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",5.33943728777395,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2010
Value: 5.34",44
"6084",2011,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",5.0550707893938,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2011
Value: 5.06",44
"6085",2012,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",4.01584476203873,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2012
Value: 4.02",44
"6086",2013,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",4.89134495358537,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2013
Value: 4.89",44
"6087",2014,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",2.69995507714753,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2014
Value: 2.7",44
"6088",2015,"16","Pharmaceuticals",NA,"ES - Catalonia",NA,"ES - Catalonia","regio","RCA of pharma patents",1.98169434899799,44,"ES - Catalonia
Indicator: RCA of pharma patents
Year: 2015
Value: 1.98",44
"6089",1990,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",5.78181002523879,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1990
Value: 5.78",71
"6090",1991,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",5.46747466166416,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1991
Value: 5.47",71
"6091",1992,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",5.38061917355504,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1992
Value: 5.38",71
"6092",1993,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.89106617348277,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1993
Value: 3.89",71
"6093",1994,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.66902822526624,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1994
Value: 3.67",71
"6094",1995,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",4.22281198246001,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1995
Value: 4.22",71
"6095",1996,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.76593427681521,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1996
Value: 2.77",71
"6096",1997,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.5444703158486,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1997
Value: 2.54",71
"6097",1998,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",4.17449706150841,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1998
Value: 4.17",71
"6098",1999,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",4.054005778685,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 1999
Value: 4.05",71
"6099",2000,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.33064103160063,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2000
Value: 2.33",71
"6100",2001,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.21496321076755,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2001
Value: 3.21",71
"6101",2002,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.98946047592612,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2002
Value: 2.99",71
"6102",2003,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.54388809791589,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2003
Value: 2.54",71
"6103",2004,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",5.2339914240961,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2004
Value: 5.23",71
"6104",2005,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.14851581218104,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2005
Value: 3.15",71
"6105",2006,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",4.53187393852581,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2006
Value: 4.53",71
"6106",2007,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.48211715484948,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2007
Value: 3.48",71
"6107",2008,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.44395943716126,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2008
Value: 3.44",71
"6108",2009,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",3.99184998196821,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2009
Value: 3.99",71
"6109",2010,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",5.3152963282858,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2010
Value: 5.32",71
"6110",2011,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.51301957470584,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2011
Value: 2.51",71
"6111",2012,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.53444716747123,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2012
Value: 2.53",71
"6112",2013,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",4.44518048909637,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2013
Value: 4.45",71
"6113",2014,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",5.15881058089309,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2014
Value: 5.16",71
"6114",2015,"16","Pharmaceuticals",NA,"ES - Madrid",NA,"ES - Madrid","regio","RCA of pharma patents",2.48373524444902,71,"ES - Madrid
Indicator: RCA of pharma patents
Year: 2015
Value: 2.48",71
"6115",1990,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.54224732480735,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1990
Value: 1.54",8
"6116",1991,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.8174440516968,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1991
Value: 1.82",8
"6117",1992,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.93055738209406,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1992
Value: 1.93",8
"6118",1993,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.40035269957293,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1993
Value: 1.4",8
"6119",1994,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.87365552031106,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1994
Value: 1.87",8
"6120",1995,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.57247680710544,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1995
Value: 1.57",8
"6121",1996,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.4451630537944,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1996
Value: 1.45",8
"6122",1997,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.18006525166674,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1997
Value: 1.18",8
"6123",1998,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.28507230719658,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1998
Value: 1.29",8
"6124",1999,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.2701314894653,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 1999
Value: 1.27",8
"6125",2000,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.37924169649021,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 2000
Value: 1.38",8
"6126",2001,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.3606515254389,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 2001
Value: 1.36",8
"6127",2002,"16","Pharmaceuticals",NA,"FR - Île-de-France",NA,"FR - Île-de-France","regio","RCA of pharma patents",1.2538487420449,8,"FR - Île-de-France
Indicator: RCA of pharma patents
Year: 2002
Value: 1.25",8
