"","ind.code","year","variable","value","ind.name","Industry"
"1092","30",1998,"Share in GDP",0.130458216151822,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 1998
Value: 0.13%"
"1093","30",1999,"Share in GDP",0.12266599234469,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 1999
Value: 0.12%"
"1094","30",2018,"Share in GDP",0.275363933712887,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2018
Value: 0.28%"
"1095","30",2012,"GVA in millions CHF",1834.19132477812,"Other transport equipment","Other transport equipment
Indicator: GVA in millions CHF
Year: 2012
Value: 1834.19 million CHF"
"1096","30",2016,"Share in GDP",0.28280142224884,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2016
Value: 0.28%"
"1097","30",2017,"Share in GDP",0.275634974659235,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2017
Value: 0.28%"
"1098","30",2003,"Share in GDP",0.135802042046486,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2003
Value: 0.14%"
"1099","30",2004,"Share in GDP",0.143780269337328,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2004
Value: 0.14%"
"1100","30",2002,"Share in GDP",0.126530135236149,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2002
Value: 0.13%"
"1101","30",2014,"Share in GDP",0.314684499130656,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2014
Value: 0.31%"
"1102","30",2012,"Share in GDP",0.292112743293392,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2012
Value: 0.29%"
"1103","30",2015,"Share in GDP",0.313273302191669,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2015
Value: 0.31%"
"1104","30",2013,"Share in GDP",0.307428811741638,"Other transport equipment","Other transport equipment
Indicator: Share in GDP
Year: 2013
Value: 0.31%"
"1105","33",1997,"GVA percentage change",NA,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 1997
Value: NA%"
"1106","33",1998,"GVA percentage change",6.32953473406566,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 1998
Value: 6.33%"
"1107","33",1999,"GVA percentage change",-5.54628907581411,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 1999
Value: -5.55%"
"1108","33",2000,"GVA percentage change",-2.37957560655956,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2000
Value: -2.38%"
"1109","33",2001,"GVA percentage change",1.50904167464363,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2001
Value: 1.51%"
"1110","33",2002,"GVA percentage change",1.82003794530079,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2002
Value: 1.82%"
"1111","33",2003,"GVA percentage change",0.914589037601976,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2003
Value: 0.91%"
"1112","33",2004,"GVA percentage change",2.58503639461916,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2004
Value: 2.59%"
"1113","33",2005,"GVA percentage change",4.49568154829054,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2005
Value: 4.5%"
"1114","33",2006,"GVA percentage change",4.00633090026841,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2006
Value: 4.01%"
"1115","33",2007,"GVA percentage change",2.33992402919621,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2007
Value: 2.34%"
"1116","33",2008,"GVA percentage change",-0.643755465672608,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2008
Value: -0.64%"
"1117","33",2009,"GVA percentage change",-14.1681956737914,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2009
Value: -14.17%"
"1118","33",2010,"GVA percentage change",-9.87346282969945,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2010
Value: -9.87%"
"1119","33",2011,"GVA percentage change",-1.16925752421812,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2011
Value: -1.17%"
"1120","33",2012,"GVA percentage change",-0.752346496341185,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2012
Value: -0.75%"
"1121","33",2013,"GVA percentage change",4.71078943767901,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2013
Value: 4.71%"
"1122","33",2014,"GVA percentage change",5.27195423685641,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2014
Value: 5.27%"
"1123","33",2015,"GVA percentage change",1.47779272153445,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2015
Value: 1.48%"
"1124","33",2016,"GVA percentage change",0.928741191809659,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2016
Value: 0.93%"
"1125","33",2017,"GVA percentage change",-0.266290338031228,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2017
Value: -0.27%"
"1126","33",2018,"GVA percentage change",2.05883632920476,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2018
Value: 2.06%"
"1127","33",2019,"GVA percentage change",-3.03357249086381,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA percentage change
Year: 2019
Value: -3.03%"
"1128","33",2014,"Share in GDP",0.245917252265765,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2014
Value: 0.25%"
"1129","33",2015,"Share in GDP",0.248270903027332,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2015
Value: 0.25%"
"1130","33",2016,"Share in GDP",0.246662552297635,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2016
Value: 0.25%"
"1131","33",2017,"Share in GDP",0.243228260275349,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2017
Value: 0.24%"
"1132","33",2018,"Share in GDP",0.238826871092147,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2018
Value: 0.24%"
"1133","33",2019,"Share in GDP",0.229124731590388,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2019
Value: 0.23%"
"1134","33",1997,"GVA in millions CHF",1652.07071076637,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 1997
Value: 1652.07 million CHF"
"1135","33",1998,"GVA in millions CHF",1756.63910023565,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 1998
Value: 1756.64 million CHF"
"1136","33",1999,"GVA in millions CHF",1659.2108177178,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 1999
Value: 1659.21 million CHF"
"1137","33",2000,"GVA in millions CHF",1619.72864183799,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2000
Value: 1619.73 million CHF"
"1138","33",2001,"GVA in millions CHF",1644.17102205947,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2001
Value: 1644.17 million CHF"
"1139","33",2002,"GVA in millions CHF",1674.09555854659,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2002
Value: 1674.1 million CHF"
"1140","33",2003,"GVA in millions CHF",1689.40665300404,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2003
Value: 1689.41 million CHF"
"1141","33",2004,"GVA in millions CHF",1733.07842983731,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2004
Value: 1733.08 million CHF"
"1142","33",2005,"GVA in millions CHF",1810.99211702491,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2005
Value: 1810.99 million CHF"
"1143","33",2006,"GVA in millions CHF",1883.5464538107,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2006
Value: 1883.55 million CHF"
"1144","33",2007,"GVA in millions CHF",1927.62000988449,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2007
Value: 1927.62 million CHF"
"1145","33",2008,"GVA in millions CHF",1915.21085071346,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2008
Value: 1915.21 million CHF"
"1146","33",2009,"GVA in millions CHF",1643.8600298187,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2009
Value: 1643.86 million CHF"
"1147","33",2010,"GVA in millions CHF",1481.55412080226,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2010
Value: 1481.55 million CHF"
"1148","33",2011,"GVA in millions CHF",1464.23093776942,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2011
Value: 1464.23 million CHF"
"1149","33",2012,"GVA in millions CHF",1453.21484761076,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2012
Value: 1453.21 million CHF"
"1150","33",2013,"GVA in millions CHF",1521.6727391588,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2013
Value: 1521.67 million CHF"
"1151","33",2014,"GVA in millions CHF",1601.89462960197,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2014
Value: 1601.89 million CHF"
"1152","33",2015,"GVA in millions CHF",1625.56731184488,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2015
Value: 1625.57 million CHF"
"1153","33",2016,"GVA in millions CHF",1640.66462507057,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2016
Value: 1640.66 million CHF"
"1154","33",2017,"GVA in millions CHF",1636.29569369451,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2017
Value: 1636.3 million CHF"
"1155","33",2018,"GVA in millions CHF",1669.98434388951,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2018
Value: 1669.98 million CHF"
"1156","33",2019,"GVA in millions CHF",1619.32415823154,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: GVA in millions CHF
Year: 2019
Value: 1619.32 million CHF"
"1157","33",2008,"Share in GDP",0.321898169132477,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2008
Value: 0.32%"
"1158","33",2009,"Share in GDP",0.280449010312218,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2009
Value: 0.28%"
"1159","33",2010,"Share in GDP",0.244148990529542,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2010
Value: 0.24%"
"1160","33",2011,"Share in GDP",0.236597984230823,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2011
Value: 0.24%"
"1161","33",2012,"Share in GDP",0.231438547329091,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2012
Value: 0.23%"
"1162","33",2013,"Share in GDP",0.237989082601245,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2013
Value: 0.24%"
"1163","33",2003,"Share in GDP",0.358831669174634,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2003
Value: 0.36%"
"1164","33",2004,"Share in GDP",0.35723212679949,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2004
Value: 0.36%"
"1165","33",2005,"Share in GDP",0.35912372177276,"Repair and installation of machinery and equipment","Repair and installation of machinery and equipment
Indicator: Share in GDP
Year: 2005
Value: 0.36%"
